customer_number,predicted_probability
615589,0.5357325
299854,0.07203001
161469,0.036691625
202874,0.08247267
617978,0.08334335
591583,0.051751807
381137,0.11628648
451170,0.053491607
661488,0.36012077
727400,0.062192395
668040,0.05937383
215947,0.05598669
376537,0.14364578
236682,0.35651797
797884,0.0506367
734046,0.061517436
621495,0.12585221
262412,0.06528245
411539,0.061171357
378759,0.070330486
819476,0.06697145
683126,0.058419675
169808,0.036590736
639674,0.050227325
956840,0.1539142
125141,0.042040873
298642,0.76511264
887445,0.06948672
202379,0.072427176
131375,0.11896782
952100,0.29303226
687523,0.07757733
926832,0.09586788
965727,0.038066927
990583,0.061304897
780067,0.07344385
726889,0.02715434
409916,0.102145545
616047,0.3638102
638784,0.06278065
651687,0.045590404
495148,0.041583102
357983,0.071377434
651385,0.043132927
717936,0.019851597
868307,0.04065831
447877,0.05011426
240069,0.05487553
535875,0.06284971
912595,0.030210158
177456,0.04977743
511015,0.031218044
197428,0.39055544
620816,0.044874854
909001,0.06814455
802660,0.07519006
879493,0.042782817
543196,0.07185478
110870,0.23844789
357909,0.0629643
413495,0.06262568
100590,0.077285185
384403,0.07625744
750146,0.090521276
775363,0.048709936
550590,0.11699718
659763,0.66893446
719305,0.040012177
388736,0.065841295
292829,0.04180742
396195,0.07984349
571017,0.66302633
975271,0.082549
682476,0.124108374
726758,0.07075291
593482,0.044819612
471412,0.240111
500815,0.07741057
193101,0.073321864
696689,0.12945561
394716,0.041044008
151013,0.38337204
599855,0.05079876
798491,0.029317306
491403,0.07203854
316266,0.36356133
616657,0.35044983
506074,0.035748087
870532,0.04869826
668459,0.06987554
129292,0.03438782
744497,0.039516006
859961,0.05854214
432961,0.074432805
281737,0.07923036
867036,0.38805714
446819,0.07634574
557819,0.2023111
464556,0.15826172
588539,0.04311904
188663,0.0698496
655406,0.026603619
728538,0.31953132
295550,0.035227835
624930,0.059179086
621716,0.07057591
521354,0.081707
578999,0.0705621
778253,0.08163095
941131,0.082479015
668481,0.062300265
756848,0.594954
535269,0.02842605
713286,0.060190815
685800,0.10218406
162066,0.040201735
533657,0.05278822
883261,0.06892012
364549,0.055918064
910683,0.07944564
786692,0.069143705
992109,0.077802576
984783,0.4474595
437471,0.13704178
231077,0.17372264
875982,0.040210515
794759,0.10560642
575653,0.080397315
698688,0.030874738
838639,0.33758223
528152,0.042847063
285002,0.04167496
681322,0.08189677
355052,0.07132112
714111,0.051572226
180647,0.08857277
907970,0.03458831
256894,0.031013424
997117,0.04887953
518447,0.069890805
894868,0.36431798
459616,0.038674437
334768,0.10552744
433710,0.06733203
791279,0.03922107
856098,0.032778762
145869,0.06707935
765309,0.038606018
937004,0.04961826
672205,0.03358631
507706,0.14550032
579799,0.05205449
788132,0.05615803
842752,0.05795771
186811,0.07574864
938201,0.2489065
846843,0.06762924
708033,0.051572226
250071,0.042574048
533789,0.042915206
706051,0.041738678
987781,0.05598669
422566,0.40789837
313328,0.06779265
797588,0.38891575
677619,0.24165386
924522,0.12791386
629404,0.04573317
211168,0.11163539
401572,0.10775278
157405,0.115022264
152831,0.051522467
437459,0.07896652
760996,0.04221
594432,0.058995295
357385,0.30975065
673182,0.054784518
917532,0.06821775
561674,0.11865411
173261,0.05310788
497124,0.051340647
779879,0.21085066
407737,0.08141596
767610,0.04984237
954999,0.07558417
978162,0.6790815
138670,0.07518799
717334,0.08951747
706709,0.07552444
565515,0.20206712
842305,0.046087332
676375,0.11677477
558779,0.051791765
428212,0.097801596
783276,0.040114507
898873,0.4943498
794933,0.0640807
432200,0.043862484
115751,0.06626824
974035,0.05753876
632140,0.04235995
513211,0.079113886
293546,0.040453404
355353,0.07246534
546986,0.04061332
102363,0.06788804
517377,0.042588104
399724,0.06008051
830050,0.49991494
255569,0.051048514
152263,0.06667046
932201,0.08244596
635461,0.026793336
951695,0.08216476
693744,0.07136535
989892,0.06875675
691588,0.07394234
427370,0.030288875
586529,0.19993237
650075,0.070538476
598314,0.07146655
391793,0.3768826
885630,0.11928192
663543,0.05198884
276813,0.7754747
900619,0.38328528
911235,0.13348928
318150,0.043049637
669723,0.038276397
614661,0.041794557
865680,0.028624771
760509,0.10752198
231884,0.33130476
733972,0.059068263
900902,0.117844075
300028,0.3643978
804994,0.121001415
630898,0.1583599
505725,0.0632705
935147,0.04108856
733269,0.03802077
860564,0.34402958
101770,0.040401213
262146,0.046824448
402047,0.14934638
538802,0.3488699
411894,0.03468099
654932,0.089486785
766112,0.06820994
511457,0.087377414
846678,0.06762274
494303,0.04436099
163207,0.0653418
167664,0.040819302
885985,0.096053414
822626,0.070537284
818630,0.043138936
842552,0.059633877
471077,0.10132678
582181,0.2691179
410332,0.22769117
712149,0.041532174
729296,0.046092708
276670,0.05931208
780921,0.08004702
684559,0.11812387
557425,0.07948059
309072,0.19355612
988808,0.055425137
598686,0.4718216
223963,0.06645078
849230,0.051220905
928402,0.06778981
360802,0.3589439
197647,0.13137808
261141,0.056644335
701132,0.06328604
831441,0.06719837
710547,0.04777334
963272,0.042241387
910732,0.04008414
811687,0.05036781
812046,0.06720844
284543,0.1078883
295525,0.06227358
763720,0.041996572
909308,0.030850198
682083,0.081916645
218503,0.36359286
668700,0.066677794
296389,0.070461124
886461,0.5440778
761190,0.073617466
849606,0.13843533
512644,0.03896588
927950,0.42615157
313635,0.5955843
693243,0.086641744
816310,0.11103143
137287,0.042818375
683180,0.06316373
457037,0.08480349
331975,0.07029802
392835,0.09391961
650886,0.05277059
167016,0.04247797
215183,0.43131757
586941,0.039940953
646263,0.16194624
431392,0.026320895
538491,0.02432924
524451,0.04505636
243757,0.26763013
345924,0.039019763
553901,0.06607849
836613,0.04352819
913860,0.03896026
652792,0.48066136
288099,0.06131502
335752,0.07086615
325495,0.043988492
252838,0.3854456
919476,0.038525432
829990,0.046564523
246249,0.037989024
533402,0.07114868
707155,0.033227343
531282,0.76673704
631917,0.044743262
858753,0.06765054
181976,0.05806807
713877,0.06775998
970675,0.12923963
409367,0.34322357
101086,0.032969296
886637,0.042359628
158431,0.077645145
167180,0.05268711
364446,0.3831677
305292,0.062469497
283243,0.031570673
127609,0.10638617
850131,0.07826172
109510,0.17039438
540704,0.04000131
832068,0.2112078
930402,0.0586697
876730,0.040786535
671108,0.06456689
791116,0.07280406
953969,0.036607817
684906,0.04100244
929197,0.05717324
544808,0.12941921
697087,0.06594518
571731,0.07316922
751792,0.04101443
780753,0.05853101
184898,0.045287255
944003,0.043156646
750386,0.11268267
562860,0.42659646
517092,0.05901662
915666,0.04488921
694375,0.04696925
196983,0.05278827
150397,0.053146884
229990,0.058463775
479758,0.058788188
433318,0.048608992
892763,0.10560642
934222,0.044145398
961516,0.034730334
933738,0.043055292
980818,0.033263076
354965,0.0415689
599266,0.124108374
874667,0.071119286
766073,0.15898214
804046,0.09041543
467872,0.39307323
389045,0.13483664
960616,0.056289785
812374,0.13219014
571448,0.20767085
969444,0.062472034
553146,0.15843236
203457,0.06845398
299025,0.042506877
310673,0.055090103
553301,0.3492944
230304,0.118819594
820029,0.03384176
409320,0.06775521
914877,0.779529
770450,0.036086712
976133,0.04236843
798596,0.059275057
571225,0.14171161
355823,0.4943656
508129,0.042159416
532218,0.24571915
695400,0.045240838
518613,0.481204
736145,0.05344337
112396,0.06551031
686110,0.061946817
433843,0.07951093
207005,0.07075409
311532,0.046533227
137499,0.83115095
185178,0.06297892
618122,0.04385602
227213,0.58483136
588084,0.06979338
600612,0.06133466
937861,0.15836978
493358,0.032677837
810924,0.1188058
811241,0.059221976
301702,0.07856337
537941,0.03740375
296714,0.0705621
660944,0.17066096
863919,0.034289014
106800,0.043973364
987533,0.062281672
623306,0.6331719
387099,0.0786954
250040,0.044416647
754840,0.18618773
613751,0.11699718
713796,0.05852125
191166,0.7000537
665944,0.072699204
138207,0.06827569
184577,0.24483842
699620,0.04551605
229536,0.07437804
794380,0.593677
934276,0.07259759
658624,0.3225157
175188,0.11811393
668539,0.09509482
509457,0.06602389
277081,0.65750736
951265,0.041405164
270031,0.055521503
627878,0.048356745
190175,0.02394894
642882,0.052349705
152165,0.37018502
407540,0.06531986
153517,0.12337792
962959,0.052154277
774058,0.073619485
240310,0.060120553
543075,0.052152745
192338,0.5577984
155504,0.15814327
473433,0.16437009
184338,0.3528255
592433,0.03573576
751222,0.05973568
600082,0.11081175
916427,0.036722943
565478,0.070660405
132181,0.20523691
491132,0.07455229
864482,0.033295944
660629,0.12611414
449746,0.029983101
463753,0.038627256
535994,0.06256924
800261,0.037372217
710446,0.070296235
804983,0.11787566
754992,0.052223846
820440,0.071794346
287714,0.063082024
550761,0.080761254
864943,0.073589064
191286,0.041012518
394576,0.038920533
896871,0.07082582
716056,0.056668572
266002,0.06388638
637425,0.03742453
340625,0.041328344
680481,0.11966565
895149,0.32905546
866592,0.4356813
171250,0.041469693
677363,0.042805504
523998,0.033790424
334122,0.07985888
484258,0.050504718
339551,0.07295955
666241,0.06381608
141401,0.07612493
271052,0.8230475
293595,0.03700271
536274,0.06319468
351192,0.07258864
767214,0.049981806
255911,0.8595456
916585,0.06569287
153964,0.06623542
971837,0.07034856
809893,0.10899268
756644,0.072468385
226666,0.051522467
809982,0.058177378
447673,0.061574295
863827,0.16240361
351499,0.15332226
253012,0.23157845
984027,0.041039336
341324,0.034289014
283531,0.05256369
780553,0.033929646
409535,0.42247817
306751,0.07501622
486337,0.035612814
189290,0.37557408
338608,0.037741676
940723,0.66274804
215477,0.03953422
680325,0.040768567
162858,0.053886235
445031,0.057823457
911690,0.5111178
827847,0.108864136
323527,0.12018789
715495,0.08510768
669133,0.034196284
365852,0.047704864
754816,0.044260714
334797,0.052596305
118032,0.03719842
896088,0.03426081
577080,0.043038655
681015,0.3103824
826524,0.06134582
660847,0.07518799
407012,0.0660535
516067,0.068804346
878939,0.070471115
546594,0.047635417
174676,0.08230828
908459,0.12442726
226426,0.034555055
478685,0.06262579
480000,0.3343538
287600,0.052197892
496948,0.04583549
323040,0.12031282
564118,0.034871105
514714,0.35980168
792875,0.056180745
376345,0.12694156
540947,0.062158406
170638,0.059674732
231663,0.044617634
819850,0.059043262
437703,0.031023597
639953,0.058979753
286312,0.08024408
333596,0.033987306
892615,0.08829131
742659,0.07741854
898360,0.2665958
820115,0.07946085
762665,0.069461815
929128,0.05281444
277620,0.056255326
164866,0.05344337
211573,0.13257587
216131,0.09516365
480323,0.040219467
477565,0.33277482
838541,0.05057267
504445,0.10431089
262497,0.036422685
243866,0.3953004
151454,0.062312454
339055,0.19640249
351156,0.06691279
807816,0.2486231
375301,0.06446329
877955,0.026009582
416756,0.32282904
589250,0.100132294
911877,0.048719913
311484,0.043377165
199784,0.040768567
911564,0.11939343
343834,0.11235797
237724,0.069718346
192858,0.11802079
260744,0.03140056
771113,0.03311455
684396,0.1137703
998063,0.06595311
633044,0.076275475
516733,0.35211092
666736,0.19967765
112042,0.11439813
807375,0.040635243
574365,0.12699695
287157,0.065495946
369381,0.58982307
346542,0.06792911
983324,0.078455836
150974,0.045223128
669775,0.24465102
906213,0.6706507
844797,0.05278259
172179,0.035256594
177374,0.078218006
831130,0.042219277
667864,0.036707357
163597,0.055537194
934913,0.03865221
222100,0.32601285
948676,0.040962372
622010,0.056194324
148836,0.03709896
549331,0.0629315
520261,0.05516369
168333,0.056738712
370866,0.04424234
672341,0.067497276
250818,0.08239676
644852,0.18603258
706928,0.038298734
343962,0.072408795
392957,0.4788022
558590,0.06956907
170497,0.07502917
986466,0.0840564
287446,0.03428979
214169,0.13051382
719163,0.38923046
667193,0.061628476
177627,0.06523159
366994,0.06871042
356545,0.13514605
213646,0.035818823
154444,0.15402886
742932,0.039148454
898247,0.07995946
314534,0.040830847
538320,0.031085933
292083,0.03617105
127906,0.3170887
388765,0.39968994
392600,0.698357
499141,0.729095
301206,0.067968234
679144,0.05029604
697941,0.11149186
972859,0.35972735
263547,0.4945706
703234,0.039516006
195684,0.040373325
863316,0.17805149
443474,0.050269585
889595,0.06343799
409159,0.04420166
445749,0.033694826
478751,0.08116043
639426,0.04909133
623774,0.04540789
277898,0.15253215
354247,0.07277586
916657,0.07428831
115348,0.03552391
208384,0.42031246
584524,0.043504007
463792,0.05200467
197157,0.042069525
590222,0.06837539
313051,0.18618773
288794,0.034155454
603532,0.038358144
131825,0.048983637
561931,0.035909154
631188,0.04216532
887939,0.4338109
814785,0.046741623
696875,0.06841365
305792,0.07907865
897465,0.07571171
537898,0.048292987
562381,0.8032211
111009,0.04057848
316378,0.07371567
273129,0.042553052
455011,0.03776777
889824,0.16840713
467098,0.03898584
773684,0.11439813
587848,0.046851505
995158,0.64473647
933087,0.13260862
724208,0.068756096
619816,0.07275957
945353,0.060307693
819647,0.057788722
599891,0.06989663
376898,0.03744826
248504,0.037783336
405234,0.04017494
893228,0.04457641
312724,0.046108507
963286,0.07818879
623366,0.07791122
163172,0.042092986
187438,0.024242522
992266,0.035371326
703359,0.15544537
983105,0.4140602
734122,0.10522858
465309,0.34487498
129184,0.040297583
674335,0.08584112
331597,0.038603242
425934,0.041269127
853916,0.14650689
861217,0.03256984
114417,0.3421001
879335,0.033345982
784577,0.099687725
550478,0.051551368
267744,0.048614893
756365,0.30268192
896225,0.044508163
355138,0.04238606
702952,0.03140999
626192,0.058725137
601182,0.057309646
193013,0.04289669
786791,0.091382265
168308,0.030682625
838827,0.033382546
993207,0.045674425
889875,0.0675099
104433,0.193129
862848,0.056743037
139377,0.12906252
445246,0.037443146
945725,0.066849396
368172,0.03379849
215824,0.021251855
210363,0.08612803
297035,0.03544649
986120,0.35479385
174941,0.08103642
628853,0.024698
876660,0.0361599
816969,0.037416484
827143,0.028903479
510296,0.67723507
187798,0.12498537
268357,0.041560046
981285,0.06441581
787389,0.24589582
137370,0.12830618
992584,0.2984074
275241,0.07454928
789906,0.08035655
326719,0.06364061
999860,0.050685193
637457,0.09478059
766048,0.3063191
546392,0.08370622
537431,0.057651438
128616,0.03368459
470369,0.05916602
392173,0.044035245
757647,0.07027038
256655,0.059563752
731394,0.089765705
842398,0.060444977
646465,0.36964187
656257,0.047361106
148404,0.116878025
430600,0.039391
261770,0.20220302
544428,0.07552722
197416,0.033749495
284587,0.07896704
624183,0.045464464
111189,0.07574864
123971,0.038878214
329653,0.074105114
449227,0.49154446
671884,0.04583779
133559,0.053323586
722939,0.07948581
104658,0.023056751
332873,0.06893367
144851,0.032394838
229078,0.21059963
302403,0.15417135
798785,0.17636265
789682,0.15881313
696466,0.042997688
411032,0.048959974
943537,0.045653637
555649,0.0576074
416464,0.04305541
710218,0.024803473
751053,0.35115442
548795,0.07602212
400682,0.08526153
628802,0.061697707
242487,0.07637424
977046,0.10743786
207506,0.06640727
198941,0.046763703
735632,0.065545596
472924,0.040669043
251566,0.051111728
298908,0.057731405
586083,0.08103251
392625,0.035130385
646346,0.06899174
619944,0.05481118
888249,0.119549476
887073,0.08789738
887514,0.15601471
362473,0.08601959
769817,0.66864455
115649,0.039536797
506546,0.047370136
942664,0.04540789
809170,0.0446087
332200,0.034567513
299114,0.080033384
710865,0.4471097
398543,0.030551454
605960,0.12585519
601494,0.04626494
961418,0.037119932
989584,0.47096002
368859,0.09324102
950954,0.056908056
691857,0.030130358
210022,0.068558656
950513,0.025888419
477070,0.35323644
216996,0.05088832
227769,0.056050736
247885,0.07810901
156965,0.08601616
220270,0.039367497
119771,0.11491095
321187,0.21660398
974318,0.031676196
718004,0.053355332
462573,0.04200072
752357,0.08541808
273902,0.04839946
753389,0.05926707
920720,0.26956216
778288,0.037514947
431900,0.04502427
897807,0.26679486
904034,0.026478112
141701,0.10381156
251521,0.055543195
722709,0.07660521
834856,0.08941134
700501,0.3698648
695525,0.063455
423109,0.069361754
715237,0.031944454
136933,0.060282543
475018,0.047873646
531629,0.05834299
549594,0.06414541
643456,0.049146388
625697,0.058328655
723712,0.04215343
258320,0.15210839
352876,0.1496488
947615,0.05531357
771975,0.043711815
403726,0.06939473
544177,0.102429956
965239,0.086542144
951344,0.43258274
753054,0.08462324
861164,0.036143728
335126,0.59839225
840557,0.1336008
521254,0.0413043
327361,0.061259992
635388,0.038688738
579806,0.33351055
655877,0.025858982
877767,0.034012944
851658,0.87000525
564217,0.063008405
175181,0.07555801
800465,0.14604136
451220,0.04129878
464692,0.044509616
173498,0.057679623
333459,0.065324925
768468,0.039207596
249622,0.040993962
603878,0.4693955
599486,0.042457465
503752,0.07385841
884591,0.07074852
626405,0.1374517
487361,0.037721377
602252,0.06874955
787010,0.109714344
707825,0.06930649
584500,0.061162606
388416,0.43536076
478900,0.095598206
233008,0.059832387
780894,0.11171793
688099,0.03622466
195836,0.065565005
817263,0.14810623
649145,0.34662765
278165,0.7899754
739525,0.092853285
201439,0.042183094
283881,0.03457894
686362,0.4108202
372849,0.05455195
370765,0.06954927
445690,0.145955
342651,0.13620709
843055,0.076022774
543845,0.1515433
534426,0.13397121
675241,0.041761525
224261,0.106982596
131843,0.19693922
769021,0.114084184
447447,0.05736902
609446,0.034964535
478624,0.34384766
371841,0.035524074
838996,0.1883698
320779,0.070044056
205580,0.07328563
576245,0.04465106
823951,0.03686264
238520,0.07849186
127666,0.034304567
475412,0.06307457
106582,0.07578635
503918,0.039130412
147796,0.10731616
535741,0.048064742
648348,0.06548423
280050,0.069718346
989318,0.039119996
679209,0.10455392
184357,0.06279982
766927,0.036473602
749259,0.06393762
238694,0.049248476
941241,0.0676897
332744,0.074579634
430740,0.15514205
244397,0.10926174
198686,0.41643003
661445,0.14941424
261203,0.049509898
816803,0.05236867
268355,0.78121597
911033,0.3273303
711370,0.043218803
465701,0.31405348
741888,0.074928336
864563,0.04074503
823439,0.034035902
276185,0.05800049
588096,0.2751795
422617,0.10468196
256087,0.34814084
363591,0.08162077
354659,0.06538324
734672,0.041085694
744641,0.17176305
901077,0.059411578
114312,0.06882423
236794,0.06680978
669853,0.07087052
711874,0.04580138
250921,0.05760266
271969,0.057234276
343106,0.11878536
359704,0.034286518
669747,0.4083098
845284,0.09225965
376122,0.058060963
153123,0.08366065
145455,0.05713765
174719,0.037255064
620144,0.033371516
332782,0.084072605
803027,0.06819364
947893,0.03200847
544984,0.044416647
724514,0.029217556
481539,0.035027444
943388,0.06404878
576082,0.13146566
272653,0.0658073
718249,0.048143096
522249,0.31787205
830346,0.03212562
717328,0.11734906
546168,0.15016544
448410,0.14888121
904560,0.06803762
185866,0.08296398
872612,0.052442167
964613,0.17697677
992157,0.04556455
618417,0.041964404
789689,0.07621743
134518,0.052299745
407166,0.09673193
864382,0.12072232
452405,0.14569278
533358,0.044653594
645105,0.089497976
576966,0.041178223
265337,0.42921418
649028,0.044112463
716763,0.12190323
420787,0.060402136
635951,0.0569965
741282,0.069033824
838855,0.053595543
807868,0.1276759
120779,0.044900764
339968,0.07158827
748148,0.032535315
860589,0.06809765
302856,0.33747897
885072,0.36013034
446686,0.0529286
851231,0.11419197
807781,0.09321189
285374,0.043497298
100597,0.038045928
492861,0.059770383
945691,0.093940996
562751,0.06178729
287439,0.03429941
821719,0.07663564
143522,0.49583894
677127,0.05416513
220522,0.049314648
556805,0.038946576
960354,0.04542111
560117,0.087485924
117645,0.05457195
267464,0.79596484
601439,0.057806503
422456,0.14405282
347433,0.1560691
184182,0.04998029
955897,0.044223405
882319,0.037169382
363462,0.041481312
965631,0.063118204
328145,0.049497884
468320,0.079397775
406316,0.0360282
514257,0.12089834
998909,0.033454586
598104,0.046989564
408301,0.04768275
732719,0.039147127
133541,0.07029447
887999,0.039923053
166808,0.053813167
106415,0.13180737
652158,0.051620048
498054,0.77108026
351781,0.099687725
502736,0.29465175
599584,0.05475118
430159,0.03818472
629731,0.08420941
638015,0.03616086
510630,0.108280584
958388,0.048723195
436685,0.031056168
226872,0.04503667
128474,0.045252353
152544,0.7387612
774475,0.0271831
121459,0.061774272
965307,0.05176852
750437,0.12015218
981075,0.06548982
322736,0.04019104
608740,0.06601617
179628,0.040332943
172677,0.3459915
813557,0.06729165
994131,0.035744365
972827,0.034873288
497033,0.06704465
676397,0.032928333
668556,0.118785106
575584,0.065323226
773249,0.09535162
806471,0.15515798
335452,0.075979345
833928,0.22633198
635866,0.07417253
592561,0.07009518
450139,0.05861982
558870,0.064180434
411239,0.082361236
897827,0.08378619
698233,0.06772395
410775,0.043138403
655558,0.038384248
971346,0.07093754
931265,0.054515712
224908,0.06882378
865523,0.15139866
156740,0.030065658
443521,0.048354387
250698,0.06984234
283509,0.034853503
633678,0.050491046
183218,0.06502961
155123,0.036485944
261404,0.05225299
907424,0.16931666
196095,0.10027153
857198,0.062350284
927263,0.052785728
270347,0.052565422
540048,0.07383048
892565,0.38186654
426816,0.7940951
856443,0.020575373
597695,0.07088647
142995,0.027746327
947888,0.043787092
924569,0.031594437
273462,0.07522721
446103,0.032513153
174867,0.10206067
576368,0.06364061
638436,0.0317784
481712,0.28057578
573402,0.02992933
798513,0.036208913
519790,0.045604266
836367,0.035083365
104062,0.058995295
809512,0.038118303
465676,0.04834764
457228,0.05202522
459190,0.14528877
519770,0.25587443
551943,0.045041256
880657,0.042606927
695821,0.07421564
748127,0.07822885
690969,0.34355396
582180,0.042332157
364465,0.3346029
692489,0.036949083
609083,0.079877354
921836,0.037625648
570455,0.054145213
120507,0.06517911
262737,0.040716156
681680,0.06871219
729412,0.060742054
220023,0.13300705
810805,0.07543743
947554,0.04872102
142041,0.05033567
756261,0.1212132
456603,0.054065436
130269,0.06520345
333258,0.03962507
429922,0.36135745
276647,0.04092601
965931,0.20874146
962414,0.08763233
588726,0.046827342
157317,0.070200615
981063,0.032351997
320239,0.03637507
117810,0.030700354
388206,0.040195942
154524,0.13131674
388951,0.058374286
591299,0.3949564
389684,0.107613824
576329,0.09220454
816312,0.029900085
337224,0.061118193
758488,0.061061844
185949,0.07887836
505669,0.0601
973316,0.1595857
850611,0.30713075
337924,0.07942043
777794,0.078464456
934446,0.14386515
968785,0.28916278
812777,0.09206692
526455,0.030050999
869667,0.06907028
894441,0.05060485
504356,0.084286794
106856,0.050240524
109059,0.054236922
533407,0.040378906
767355,0.07784767
216587,0.08006564
782648,0.50560594
826906,0.04939854
508339,0.32472172
886797,0.06337578
389707,0.056997564
280330,0.84513074
508288,0.0742066
233115,0.04100946
345076,0.03566866
648418,0.06707935
183135,0.28123793
510717,0.12271144
908692,0.07657123
355459,0.1047488
495932,0.036579676
305306,0.07571171
816086,0.03980201
568008,0.07003339
267855,0.037911024
853610,0.0647909
898959,0.5028675
894284,0.073965974
446268,0.056090068
522482,0.126371
221959,0.053315967
848459,0.07952491
450499,0.041739527
111056,0.037772063
840822,0.067325175
193145,0.039516006
449942,0.058807984
208294,0.58177006
323178,0.47522974
604298,0.03585691
971645,0.06630503
668351,0.03865691
422002,0.07684603
929171,0.04535926
390867,0.05279822
938552,0.17658766
162660,0.07711069
505358,0.06903946
852315,0.058873124
469423,0.04930047
533114,0.06472706
389130,0.04323258
185077,0.74126166
145466,0.06307413
639849,0.06808171
317027,0.041956563
161236,0.08425132
226064,0.11099985
266052,0.034069505
659225,0.060404364
509991,0.061171357
746114,0.104727134
193396,0.059846614
985860,0.05237577
815364,0.05688729
327310,0.036077052
204601,0.041685063
852772,0.036272086
758515,0.025382929
316882,0.10617074
913629,0.27935338
532891,0.034602787
127692,0.07766246
728334,0.053690627
760907,0.29872653
965553,0.052953772
565458,0.03708158
239526,0.034758486
556272,0.041924834
376560,0.08015436
796934,0.07385751
444224,0.057861395
854992,0.78906786
952577,0.064058155
708153,0.037902668
169107,0.045822408
465992,0.052278284
827140,0.14403345
871382,0.072699204
833584,0.073589064
613742,0.04498545
764725,0.366591
380264,0.09705184
619142,0.03326586
276543,0.08255831
443734,0.03805363
176584,0.073004454
368396,0.058708917
458489,0.12154749
750784,0.098557085
321638,0.043051653
497982,0.05508272
867072,0.04578598
952142,0.06710731
423915,0.14778802
655989,0.14089945
670723,0.03782925
890156,0.7072992
778809,0.118625246
403741,0.049386695
101342,0.073236994
209466,0.07541496
666911,0.6036619
613519,0.07410992
312503,0.069698386
837770,0.052442167
349484,0.375962
111059,0.07397102
581508,0.46949142
299010,0.056468196
584649,0.1705476
591107,0.07715762
216402,0.07392922
501710,0.3811871
774999,0.06390943
875625,0.03152958
227997,0.16780071
145930,0.06795117
107169,0.087161675
845705,0.07370898
211701,0.045958485
858676,0.03857199
710533,0.059302833
526372,0.07456038
682875,0.047467824
112834,0.056702588
778884,0.2918604
481424,0.12323899
588095,0.09220245
970484,0.04721598
750504,0.037970923
756157,0.092550084
228248,0.04926626
886915,0.037474327
822839,0.08134798
144818,0.09635846
491199,0.03067726
225376,0.05028567
181087,0.040111717
470988,0.05831504
167713,0.07326062
739943,0.029791068
788027,0.06633473
491531,0.26363266
710894,0.046776034
119902,0.31588182
513492,0.100058466
646897,0.039516006
137435,0.03687718
945363,0.06383377
845487,0.3621481
904427,0.06905183
842668,0.04125985
192069,0.058840696
943844,0.06246006
786503,0.3302063
234831,0.80831444
608830,0.112161666
689122,0.0776692
737615,0.09339683
899805,0.07764236
339880,0.11694058
650510,0.08147121
136151,0.054359682
750571,0.026498754
985681,0.07491505
559342,0.04008476
653697,0.050477274
609855,0.04825857
478432,0.03566726
330150,0.15145141
857359,0.054684725
854100,0.08047979
968744,0.030441996
648272,0.04702356
526350,0.0496503
200190,0.28120103
323756,0.10534085
675516,0.040082783
718870,0.035161667
226891,0.15073812
813622,0.04093124
883360,0.14867802
198786,0.051741455
826338,0.07063322
500984,0.05888758
474386,0.060659513
368832,0.14998575
241133,0.06495293
960557,0.032077897
173692,0.03550994
518470,0.053708594
520694,0.038905058
970427,0.04011983
597893,0.042627785
182577,0.04249171
914741,0.40088812
424120,0.05245174
861241,0.07468824
622167,0.07247245
779000,0.12604445
458973,0.09910966
182392,0.15100361
721064,0.22705528
675986,0.39388868
242800,0.16931666
913204,0.06415276
261504,0.030875647
869042,0.0339716
965002,0.06375859
772489,0.0686453
531327,0.037668407
466316,0.07645519
260700,0.3740437
186262,0.06373077
786773,0.03740629
430233,0.044131014
877347,0.06569287
168915,0.036357883
851103,0.52707565
698047,0.11914597
373512,0.49158818
675566,0.37511674
460707,0.10622816
337233,0.06364061
314440,0.15174931
653572,0.06261451
756587,0.74711686
565960,0.030543996
574381,0.07867803
500144,0.045860138
716978,0.054145213
182932,0.17102875
996048,0.07278107
743274,0.042246163
108712,0.044592407
791878,0.08709476
322740,0.36099547
547532,0.3808455
301088,0.069100946
692174,0.06865968
631245,0.379542
218153,0.067359224
947577,0.057923734
315181,0.038753584
649468,0.7963476
188037,0.060070638
837034,0.18230288
847450,0.032733876
605919,0.079711184
509283,0.06449662
402138,0.05325778
920272,0.049736746
832570,0.21182032
189676,0.05109885
855011,0.041986417
164932,0.060817365
600345,0.04643629
425241,0.02861096
100639,0.035806336
410597,0.059331425
695848,0.038848955
450159,0.38794574
198365,0.05238822
172289,0.045336314
586785,0.066608936
291370,0.037102204
665790,0.031103138
965593,0.072159044
178852,0.1400461
703724,0.07484768
481044,0.05459939
250102,0.25628993
940546,0.05629072
767205,0.048622712
914770,0.052966665
843900,0.17796254
945658,0.06174765
659859,0.07090843
585763,0.072611704
721013,0.10241338
434502,0.11896782
470420,0.1559137
271762,0.08572574
447689,0.18999411
355290,0.08935266
821620,0.123126365
977729,0.070678726
330567,0.056759436
511642,0.033269256
982992,0.051713865
703864,0.06364061
635154,0.03432452
301619,0.040911965
748379,0.047767203
541098,0.1739296
797400,0.05905397
472590,0.03248417
260772,0.07042317
970299,0.10354456
939944,0.07491779
971134,0.11040423
417618,0.04597195
112195,0.030987754
676797,0.06865186
588483,0.046017256
927563,0.15549405
176877,0.075943045
397528,0.46112707
116658,0.069718346
297289,0.067392185
184414,0.078225836
592217,0.0781769
762246,0.052229114
209018,0.118626304
452279,0.08347061
443498,0.07785946
